JD,PhaseAngle_deg,VisibleArea_m2,ApparentMagnitude
2458360.014627,40.338482,166970192.000000,12.265124
2458360.033917,40.338378,166970320.000000,12.264602
2458360.053207,40.338273,166969536.000000,12.264087
2458360.072497,40.338166,166967520.000000,12.263580
2458360.091787,40.338059,166969248.000000,12.263048
2458360.111077,40.337951,166971200.000000,12.262515
2458360.130367,40.337841,166971232.000000,12.261995
2458360.149657,40.337731,166970880.000000,12.261476
2458360.168948,40.337620,166970496.000000,12.260958
2458360.188238,40.337508,166969072.000000,12.260447
2458360.207528,40.337395,166971296.000000,12.259912
2458360.226818,40.337281,166972080.000000,12.259386
2458360.246108,40.337166,166971328.000000,12.258870
2458360.265398,40.337050,166972112.000000,12.258344
2458360.284688,40.336933,166971088.000000,12.257830
2458360.303978,40.336815,166970656.000000,12.257311
2458360.323269,40.336696,166971664.000000,12.256784
2458360.342559,40.336577,166974352.000000,12.256245
2458360.361849,40.336456,166972416.000000,12.255737
2458360.381139,40.336334,166972752.000000,12.255213
2458360.400429,40.336212,166971184.000000,12.254702
2458360.419719,40.336088,166972736.000000,12.254171
2458360.439009,40.335963,166974656.000000,12.253637
2458360.458299,40.335838,166975312.000000,12.253111
2458360.477590,40.335711,166974000.000000,12.252598
2458360.496880,40.335584,166974336.000000,12.252075
2458360.516170,40.335456,166972784.000000,12.251563
2458360.535460,40.335326,166974480.000000,12.251031
2458360.554750,40.335196,166976480.000000,12.250496
2458360.574040,40.335065,166976928.000000,12.249971
2458360.593330,40.334932,166976560.000000,12.249452
2458360.612620,40.334799,166975200.000000,12.248939
2458360.631911,40.334665,166974720.000000,12.248420
2458360.651201,40.334530,166976720.000000,12.247885
2458360.670491,40.334394,166977696.000000,12.247357
2458360.689781,40.334257,166977264.000000,12.246837
2458360.709071,40.334119,166977456.000000,12.246314
2458360.728361,40.333980,166975952.000000,12.245802
2458360.747651,40.333840,166976688.000000,12.245275
2458360.766941,40.333699,166979200.000000,12.244736
2458360.786232,40.333557,166979456.000000,12.244212
2458360.805522,40.333414,166978512.000000,12.243696
2458360.824812,40.333270,166978848.000000,12.243171
2458360.844102,40.333126,166976768.000000,12.242662
2458360.863392,40.332980,166978944.000000,12.242125
2458360.882682,40.332833,166981168.000000,12.241588
2458360.901972,40.332686,166980304.000000,12.241071
2458360.921262,40.332537,166979952.000000,12.240551
2458360.940553,40.332388,166979648.000000,12.240030
2458360.959843,40.332237,166979088.000000,12.239511
2458360.979133,40.332086,166981616.000000,12.238971
2458360.998423,40.331933,166982016.000000,12.238446
2458361.017713,40.331780,166981536.000000,12.237926
2458361.037003,40.331625,166982096.000000,12.237399
2458361.056293,40.331470,166980576.000000,12.236886
2458361.075583,40.331314,166980848.000000,12.236361
2458361.094874,40.331157,166983968.000000,12.235818
2458361.114164,40.330998,166983936.000000,12.235294
2458361.133454,40.330839,166983008.000000,12.234777
2458361.152744,40.330679,166983552.000000,12.234250
2458361.172034,40.330518,166982064.000000,12.233737
2458361.191324,40.330356,166983536.000000,12.233203
2458361.210614,40.330193,166985680.000000,12.232666
2458361.229904,40.330029,166985648.000000,12.232143
2458361.249195,40.329864,166985056.000000,12.231623
2458361.268485,40.329698,166985360.000000,12.231097
2458361.287775,40.329531,166983360.000000,12.230586
2458361.307065,40.329363,166986416.000000,12.230043
2458361.326355,40.329194,166987168.000000,12.229514
2458361.345645,40.329025,166986896.000000,12.228992
2458361.364935,40.328854,166987008.000000,12.228467
2458361.384225,40.328682,166986832.000000,12.227944
2458361.403515,40.328510,166986032.000000,12.227425
2458361.422806,40.328336,166989200.000000,12.226880
2458361.442096,40.328161,166989184.000000,12.226356
2458361.461386,40.327986,166990288.000000,12.225825
2458361.480676,40.327809,166988688.000000,12.225311
2458361.499966,40.327632,166987216.000000,12.224796
2458361.519256,40.327453,166987984.000000,12.224267
2458361.538546,40.327274,166990608.000000,12.223725
2458361.557836,40.327093,166991024.000000,12.223198
2458361.577127,40.326912,166990400.000000,12.222677
2458361.596417,40.326730,166990672.000000,12.222151
2458361.615707,40.326546,166988832.000000,12.221638
2458361.634997,40.326362,166990176.000000,12.221105
2458361.654287,40.326177,166992608.000000,12.220564
2458361.673577,40.325991,166993216.000000,12.220035
2458361.692867,40.325804,166992352.000000,12.219516
2458361.712157,40.325616,166992768.000000,12.218988
2458361.731448,40.325426,166991488.000000,12.218472
2458361.750738,40.325236,166994016.000000,12.217930
2458361.770028,40.325045,166994736.000000,12.217400
2458361.789318,40.324853,166995520.000000,12.216870
2458361.808608,40.324660,166994752.000000,12.216350
2458361.827898,40.324467,166992784.000000,12.215837
2458361.847188,40.324272,166994240.000000,12.215303
2458361.866478,40.324076,166996608.000000,12.214762
2458361.885769,40.323879,166996864.000000,12.214235
2458361.905059,40.323681,166997296.000000,12.213706
2458361.924349,40.323482,166996704.000000,12.213185
2458361.943639,40.323283,166994896.000000,12.212671
2458361.962929,40.323082,166996704.000000,12.212133
2458361.982219,40.322880,166999168.000000,12.211592
2458362.001509,40.322678,166999360.000000,12.211065
2458362.020799,40.322474,166998864.000000,12.210542
2458362.040090,40.322270,166997856.000000,12.210023
2458362.059380,40.322064,166997248.000000,12.209501
2458362.078670,40.321858,166999744.000000,12.208958
2458362.097960,40.321650,167001504.000000,12.208421
2458362.117250,40.321442,167001696.000000,12.207894
2458362.136540,40.321232,167001424.000000,12.207369
2458362.155830,40.321022,167000896.000000,12.206846
2458362.175120,40.320811,167000032.000000,12.206326
2458362.194411,40.320598,167003392.000000,12.205778
2458362.213701,40.320385,167003264.000000,12.205252
2458362.232991,40.320171,167003792.000000,12.204722
2458362.252281,40.319956,167003280.000000,12.204199
2458362.271571,40.319739,167000880.000000,12.203688
2458362.290861,40.319522,167002928.000000,12.203148
2458362.310151,40.319304,167005616.000000,12.202604
2458362.329441,40.319085,167004800.000000,12.202083
2458362.348732,40.318865,167005520.000000,12.201551
2458362.368022,40.318644,167005552.000000,12.201024
2458362.387312,40.318422,167002992.000000,12.200514
2458362.406602,40.318199,167005664.000000,12.199970
2458362.425892,40.317975,167008560.000000,12.199424
2458362.445182,40.317750,167009008.000000,12.198894
2458362.464472,40.317524,167007360.000000,12.198378
2458362.483762,40.317297,167006528.000000,12.197856
2458362.503053,40.317070,167006816.000000,12.197327
2458362.522343,40.316841,167010080.000000,12.196778
2458362.541633,40.316611,167010768.000000,12.196247
2458362.560923,40.316380,167009856.000000,12.195725
2458362.580213,40.316149,167010192.000000,12.195196
2458362.599503,40.315916,167008272.000000,12.194681
2458362.618793,40.315682,167009776.000000,12.194143
2458362.638083,40.315448,167012656.000000,12.193597
2458362.657374,40.315212,167013152.000000,12.193066
2458362.676664,40.314975,167013120.000000,12.192539
2458362.695954,40.314738,167012368.000000,12.192016
2458362.715244,40.314499,167010960.000000,12.191497
2458362.734534,40.314260,167014016.000000,12.190949
2458362.753824,40.314020,167015568.000000,12.190411
2458362.773114,40.313778,167016256.000000,12.189879
2458362.792404,40.313536,167015328.000000,12.189357
2458362.811695,40.313292,167014736.000000,12.188833
2458362.830985,40.313048,167013728.000000,12.188311
2458362.850275,40.312803,167016176.000000,12.187767
2458362.869565,40.312556,167018032.000000,12.187227
2458362.888855,40.312309,167016880.000000,12.186706
2458362.908145,40.312061,167018432.000000,12.186168
2458362.927435,40.311812,167016976.000000,12.185649
2458362.946725,40.311562,167017104.000000,12.185119
2458362.966015,40.311311,167020288.000000,12.184570
2458362.985306,40.311058,167021248.000000,12.184036
2458363.004596,40.310805,167020592.000000,12.183511
2458363.023886,40.310551,167020512.000000,12.182983
2458363.043176,40.310296,167018944.000000,12.182465
2458363.062466,40.310040,167020928.000000,12.181923
2458363.081756,40.309783,167023632.000000,12.181376
2458363.101046,40.309525,167023648.000000,12.180847
2458363.120336,40.309266,167023152.000000,12.180322
2458363.139627,40.309007,167021664.000000,12.179802
2458363.158917,40.308746,167021328.000000,12.179276
2458363.178207,40.308484,167024544.000000,12.178726
2458363.197497,40.308221,167025552.000000,12.178190
2458363.216787,40.307957,167026416.000000,12.177655
2458363.236077,40.307692,167025888.000000,12.177129
2458363.255367,40.307427,167024144.000000,12.176611
2458363.274657,40.307160,167025088.000000,12.176076
2458363.293948,40.306892,167028448.000000,12.175525
2458363.313238,40.306624,167029024.000000,12.174991
2458363.332528,40.306354,167029696.000000,12.174457
2458363.351818,40.306083,167029392.000000,12.173930
2458363.371108,40.305812,167026832.000000,12.173417
2458363.390398,40.305539,167029232.000000,12.172872
2458363.409688,40.305266,167031168.000000,12.172329
2458363.428978,40.304991,167030256.000000,12.171805
2458363.448269,40.304716,167031808.000000,12.171266
2458363.467559,40.304439,167031552.000000,12.170737
2458363.486849,40.304162,167029904.000000,12.170218
2458363.506139,40.303884,167032592.000000,12.169671
2458363.525429,40.303604,167034560.000000,12.169128
2458363.544719,40.303324,167034784.000000,12.168596
2458363.564009,40.303042,167034352.000000,12.168069
2458363.583299,40.302760,167033456.000000,12.167544
2458363.602590,40.302477,167032960.000000,12.167017
2458363.621880,40.302193,167036656.000000,12.166463
2458363.641170,40.301907,167037056.000000,12.165930
2458363.660460,40.301621,167038144.000000,12.165392
2458363.679750,40.301334,167037392.000000,12.164867
2458363.699040,40.301046,167036080.000000,12.164345
2458363.718330,40.300757,167037472.000000,12.163805
2458363.737620,40.300467,167039696.000000,12.163260
2458363.756911,40.300176,167041760.000000,12.162716
2458363.776201,40.299883,167040480.000000,12.162194
2458363.795491,40.299590,167040512.000000,12.161662
2458363.814781,40.299296,167039040.000000,12.161141
2458363.834071,40.299001,167041664.000000,12.160593
2458363.853361,40.298705,167042960.000000,12.160054
2458363.872651,40.298408,167043504.000000,12.159519
2458363.891941,40.298111,167044448.000000,12.158982
2458363.911232,40.297812,167042592.000000,12.158463
2458363.930522,40.297512,167042224.000000,12.157934
2458363.949812,40.297211,167045744.000000,12.157380
2458363.969102,40.296909,167046608.000000,12.156843
2458363.988392,40.296606,167047456.000000,12.156306
2458364.007682,40.296302,167046880.000000,12.155779
2458364.026972,40.295998,167045360.000000,12.155257
2458364.046262,40.295692,167046608.000000,12.154717
2458364.065553,40.295385,167049248.000000,12.154169
2458364.084843,40.295078,167049680.000000,12.153634
2458364.104133,40.294769,167050560.000000,12.153097
2458364.123423,40.294459,167050464.000000,12.152566
2458364.142713,40.294149,167048320.000000,12.152048
2458364.162003,40.293837,167049744.000000,12.151507
2458364.181293,40.293524,167052864.000000,12.150955
2458364.200583,40.293211,167052704.000000,12.150424
2458364.219874,40.292896,167053664.000000,12.149885
2458364.239164,40.292581,167052432.000000,12.149361
2458364.258454,40.292264,167051600.000000,12.148835
2458364.277744,40.291947,167055504.000000,12.148277
2458364.297034,40.291628,167056496.000000,12.147738
2458364.316324,40.291309,167056032.000000,12.147209
2458364.335614,40.290988,167056544.000000,12.146674
2458364.354904,40.290667,167055264.000000,12.146149
2458364.374195,40.290345,167056128.000000,12.145611
2458364.393485,40.290021,167059088.000000,12.145060
2458364.412775,40.289697,167060144.000000,12.144520
2458364.432065,40.289372,167060128.000000,12.143988
2458364.451355,40.289045,167060016.000000,12.143456
2458364.470645,40.288718,167058256.000000,12.142935
2458364.489935,40.288390,167061456.000000,12.142381
2458364.509225,40.288061,167063232.000000,12.141837
2458364.528515,40.287730,167063120.000000,12.141305
2458364.547806,40.287399,167063568.000000,12.140769
2458364.567096,40.287067,167063568.000000,12.140236
2458364.586386,40.286734,167062048.000000,12.139713
2458364.605676,40.286400,167064928.000000,12.139161
2458364.624966,40.286065,167066720.000000,12.138616
2458364.644256,40.285728,167066992.000000,12.138081
2458364.663546,40.285391,167067376.000000,12.137545
2458364.682836,40.285053,167066560.000000,12.137017
2458364.702127,40.284714,167065760.000000,12.136489
2458364.721417,40.284374,167069232.000000,12.135933
2458364.740707,40.284033,167070528.000000,12.135391
2458364.759997,40.283691,167070608.000000,12.134857
2458364.779287,40.283348,167070976.000000,12.134321
2458364.798577,40.283004,167069136.000000,12.133800
2458364.817867,40.282659,167070240.000000,12.133259
2458364.837157,40.282314,167073376.000000,12.132705
2458364.856448,40.281967,167075120.000000,12.132160
2458364.875738,40.281619,167074176.000000,12.131632
2458364.895028,40.281270,167073760.000000,12.131101
2458364.914318,40.280920,167072624.000000,12.130574
2458364.933608,40.280569,167076016.000000,12.130018
2458364.952898,40.280218,167077584.000000,12.129474
2458364.972188,40.279865,167077184.000000,12.128942
2458364.991478,40.279511,167077904.000000,12.128404
2458365.010769,40.279156,167076192.000000,12.127881
2458365.030059,40.278801,167076784.000000,12.127342
2458365.049349,40.278444,167080048.000000,12.126787
2458365.068639,40.278086,167081056.000000,12.126246
2458365.087929,40.277727,167081120.000000,12.125711
2458365.107219,40.277368,167081536.000000,12.125174
2458365.126509,40.277007,167080272.000000,12.124648
2458365.145799,40.276646,167081168.000000,12.124107
2458365.165090,40.276283,167084048.000000,12.123554
2458365.184380,40.275919,167084336.000000,12.123017
2458365.203670,40.275555,167085632.000000,12.122474
2458365.222960,40.275189,167084832.000000,12.121945
2458365.242250,40.274823,167084320.000000,12.121413
2458365.261540,40.274455,167086192.000000,12.120866
2458365.280830,40.274087,167088576.000000,12.120316
2458365.300120,40.273717,167088240.000000,12.119783
2458365.319411,40.273347,167089328.000000,12.119241
2458365.338701,40.272975,167088496.000000,12.118711
2458365.357991,40.272603,167088080.000000,12.118178
2458365.377281,40.272230,167091248.000000,12.117623
2458365.396571,40.271855,167093056.000000,12.117076
2458365.415861,40.271480,167094720.000000,12.116529
2458365.435151,40.271103,167093264.000000,12.116003
2458365.454441,40.270726,167091776.000000,12.115478
2458365.473732,40.270348,167092176.000000,12.114940
2458365.493022,40.269968,167095904.000000,12.114380
2458365.512312,40.269588,167096832.000000,12.113838
